name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"الظهران, السعودية",2023-04-11,33,21,27.5,30.8,21,26.7,11.3,41.8,0,0,0,,0,0,38.5,36.6,132.8,1009.3,56.5,9.8,256.7,22.2,9,10,2023-04-11T05:20:34,2023-04-11T18:01:06,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-12,35,22,28.5,33.6,22,28,13.3,42.3,0.1,100,4.17,rain,0,0,49.7,33.4,119.2,1008.3,42.7,9.8,285.3,24.6,9,10,2023-04-12T05:19:34,2023-04-12T18:01:35,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-13,29,21,25.1,31.4,21,25.8,20.6,77.7,2.3,100,41.67,rain,0,0,61.2,49.6,28.1,1011.4,54.3,8.7,233.8,20.4,9,5,2023-04-13T05:18:34,2023-04-13T18:02:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-14,28,21,23.7,26.9,21,23.6,12.8,54.4,0.3,100,8.33,rain,0,0,49.3,40,344.2,1015.5,47.4,8.8,251.6,21.8,8,10,2023-04-14T05:17:34,2023-04-14T18:02:34,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-15,27.9,19,23.7,27,19,23.6,10.1,45.2,0,0,0,,0,0,49.7,35.1,332.9,1013.7,74,10,244.1,21.2,8,10,2023-04-15T05:16:35,2023-04-15T18:03:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-16,27,20,23.8,26.6,20,23.7,9.1,40,0,0,0,,0,0,52.2,31.7,333.4,1010.5,69.5,8.8,211.3,18.4,9,10,2023-04-16T05:15:37,2023-04-16T18:03:33,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-17,29,19,23.6,27.9,19,23.4,11.4,48.3,0,0,0,,0,0,27.7,20.3,24.9,1009.9,69.9,9.7,230.2,19.9,8,10,2023-04-17T05:14:39,2023-04-17T18:04:03,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-18,32,19,25.4,30.2,19,24.8,12.4,50.1,0,0,0,,0,0,16.6,16.5,64,1011.8,32.9,9.8,304.1,26.2,10,10,2023-04-18T05:13:42,2023-04-18T18:04:33,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-19,31.1,19,25.1,31.3,19,24.9,11.8,46,0,0,0,,0,0,11.5,16.4,97.5,1010.8,48.9,9.5,203.6,17.7,9,10,2023-04-19T05:12:45,2023-04-19T18:05:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-20,33,22,27.1,31.7,22,26.4,11.5,40.2,0,0,0,,0,0,17.3,18.3,54.8,1006.8,38.1,9.7,268.8,23.2,9,10,2023-04-20T05:11:49,2023-04-20T18:05:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-21,34,20.1,27.4,32.5,20.1,26.7,11.4,40.3,0,0,0,,0,0,16.9,20.2,64.8,1005.2,1.8,10,308.1,26.6,10,10,2023-04-21T05:10:54,2023-04-21T18:06:04,0.04,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-22,34,20,26.5,32.3,20,26.1,14.5,52.2,0,0,0,,0,0,18,16.5,75.3,1006.3,44.6,9.4,292.7,25.3,9,10,2023-04-22T05:09:59,2023-04-22T18:06:34,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-23,37,22,29.1,34.3,22,28,11.3,39.7,0,0,0,,0,0,38.5,20.2,101.4,1006.3,43.5,9.6,297.5,25.7,10,15,2023-04-23T05:09:05,2023-04-23T18:07:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-24,37,23,28.9,35.8,23,28.8,15.4,45.8,0,0,0,,0,0,28.1,16.7,111.1,1005.5,42.9,9.9,225.5,19.4,7,30,2023-04-24T05:08:12,2023-04-24T18:07:36,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-25,29.1,24,26.8,30.3,24,27.3,17.8,58.4,0.1,100,4.17,rain,0,0,45.7,46.1,18.7,1006.3,64.5,8.1,199.4,17.2,8,30,2023-04-25T05:07:20,2023-04-25T18:08:07,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-26,33,21,26.3,30.8,21,25.9,12.5,46.7,0.1,100,4.17,rain,0,0,28.8,22.2,308.5,1007.5,58.7,9.8,148.4,12.9,7,10,2023-04-26T05:06:28,2023-04-26T18:08:38,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-27,36,21.1,28.6,33.2,21.1,27.5,6.1,29,0,0,0,,0,0,35.6,36.7,323.6,1006.1,11.9,10,315.1,27,10,10,2023-04-27T05:05:38,2023-04-27T18:09:09,0.23,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-28,37,21.1,28.6,34,21.1,27.6,8.2,32,0,0,0,,0,0,20.2,20.2,65.7,1005.6,1.3,10,319.7,27.6,10,10,2023-04-28T05:04:48,2023-04-28T18:09:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-29,37,23,31,34.7,23,29.8,10.4,31.8,0,0,0,,0,0,37.4,22.3,147.6,1004.1,3,10,310.3,26.8,10,15,2023-04-29T05:03:59,2023-04-29T18:10:12,0.3,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-04-30,39,25,31.8,37.3,25,31,13.1,36,0,0,0,,0,0,28.1,22.1,163.5,1003.1,8.3,6.1,316.8,27.4,10,15,2023-04-30T05:03:11,2023-04-30T18:10:44,0.33,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-01,35,23,29.6,38.4,23,29.9,16.3,48.3,0,0,0,,0,0,44.6,29.4,341.1,1004.7,7.7,8.5,314.5,27.2,10,15,2023-05-01T05:02:24,2023-05-01T18:11:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-02,32,24,28.2,29.9,24,27.3,7.8,28.6,0,0,0,,0,0,59.8,44.5,345.1,1009.4,2.6,10,324.5,28.1,10,10,2023-05-02T05:01:37,2023-05-02T18:11:48,0.39,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-03,35.9,21,28.5,33.3,21,27.3,6,28.5,0,0,0,,0,0,55.4,46.2,333.7,1010.5,0,10,322,28,10,10,2023-05-03T05:00:52,2023-05-03T18:12:20,0.42,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-04,32.9,23,28.4,31.1,23,27.3,6.2,26,0,0,0,,0,0,54.7,48,342.8,1010.3,0,8.9,318.3,27.5,10,10,2023-05-04T05:00:08,2023-05-04T18:12:52,0.46,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-05,33.9,22,28.2,31.4,22,27.2,5.6,25,0,0,0,,0,0,55.8,33.4,341.9,1008.8,0,10,323,28.1,10,10,2023-05-05T04:59:25,2023-05-05T18:13:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-06,35,19.1,28.1,32.3,19.1,26.9,1.8,21.7,0,0,0,,0,0,29.5,23.9,3.5,1007.8,0,10,328.4,28.4,10,10,2023-05-06T04:58:42,2023-05-06T18:13:57,0.52,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-07,35.1,21,28.9,33.7,21,28.2,11.6,37.3,0,0,0,,0,0,29.2,16.7,111.8,1007.2,4.8,9.5,320.2,27.6,10,10,2023-05-07T04:58:01,2023-05-07T18:14:30,0.56,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-08,38,24,32,38,24,31.1,11.8,31,0,0,0,,0,0,50.8,22.2,122.1,1004.6,16.4,9.5,316.9,27.4,10,10,2023-05-08T04:57:21,2023-05-08T18:15:02,0.59,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-09,38.9,26,32,35.8,26,31.3,13,34.5,0,0,0,,0,0,38.9,20.4,134,1004.1,74,10,302.4,26.3,9,15,2023-05-09T04:56:42,2023-05-09T18:15:35,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-10,40,28,32.7,38.7,28.3,32.8,15.4,38.1,0,0,0,,0,0,37.8,20.7,116.7,1005.3,27,9,297.3,25.7,9,15,2023-05-10T04:56:04,2023-05-10T18:16:08,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-11,37,26.9,31.2,35.6,27.2,30.8,13.9,38.3,0,0,0,,0,0,23.8,18.1,35.2,1007.9,10.8,9.7,316.5,27.3,10,15,2023-05-11T04:55:27,2023-05-11T18:16:40,0.7,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-12,42,25,33.7,39.6,25,32.2,8.3,23.1,0,0,0,,0,0,20.9,20.3,21.3,1007.6,26.8,10,320.2,27.7,10,15,2023-05-12T04:54:51,2023-05-12T18:17:13,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-13,42,27,34.7,40.1,27,33.7,11.7,27.4,0,0,0,,0,0,29.2,18.2,101.2,1005.4,9.7,9.7,322.3,27.8,10,30,2023-05-13T04:54:16,2023-05-13T18:17:46,0.77,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-14,37.9,29,32.9,35.1,27.6,31.4,9.1,24.6,0,0,0,,0,0,72.2,49.8,356,1005.3,19.4,8.5,318.4,27.4,10,30,2023-05-14T04:53:42,2023-05-14T18:18:19,0.81,Clear,Clear conditions throughout the day.,wind,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-15,35,24.1,29.9,32.9,24.1,28.7,8.5,28.4,0,0,0,,0,0,52.6,36.8,339.5,1005.6,22.8,9.4,314.8,27.2,10,10,2023-05-15T04:53:10,2023-05-15T18:18:51,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-16,37,24.1,30.8,34.5,24.1,29.2,4.8,20.2,0,0,0,,0,0,24.8,33.4,1.7,1006.1,72.3,9.5,254.3,22,9,15,2023-05-16T04:52:39,2023-05-16T18:19:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-17,38,28,33.1,35.1,27.3,31.2,6.1,20.2,0,0,0,,0,0,25.9,20.4,44.9,1005.9,22.2,10,321.2,27.7,10,15,2023-05-17T04:52:09,2023-05-17T18:19:57,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-18,40,28,33.2,39.1,27.8,32.3,12.7,30,0,0,0,,0,0,32.8,35.1,31.6,1007,79.8,8.5,245.8,21.2,9,30,2023-05-18T04:51:40,2023-05-18T18:20:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-19,38,30,33.4,37.2,28.8,33.5,15.4,35.8,0.3,100,4.17,rain,0,0,38.2,24.1,44.6,1006.5,76,8.3,168.3,14.5,7,38,2023-05-19T04:51:12,2023-05-19T18:21:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-20,37,27.1,31.9,36.9,27.2,31.6,14.5,36.2,0.3,100,12.5,rain,0,0,49.3,31,98.9,1005,47.9,6.4,224.7,19.3,8,38,2023-05-20T04:50:46,2023-05-20T18:21:34,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-21,36,28,32,37.4,30.6,34.3,20.2,51.4,0,0,0,,0,0,40,33.1,140.1,1005.2,23.4,8.8,241.3,20.8,8,38,2023-05-21T04:50:21,2023-05-21T18:22:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-22,40,28,33.8,39.4,31.2,35.6,18.6,44.9,0,0,0,,0,0,30.6,23.8,108.1,1006.5,19,10,308.9,26.8,10,38,2023-05-22T04:49:57,2023-05-22T18:22:38,0.09,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-23,41,27,33.6,39.4,28.6,33.8,15.4,38.1,0,0,0,,0,0,22,18.5,61.1,1007.8,25,10,321.8,27.6,10,30,2023-05-23T04:49:34,2023-05-23T18:23:09,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-24,41,25.1,34.2,40.3,25.1,33.2,11.9,30,0,0,0,,0,0,14.4,20.4,32,1006.2,55.2,9.6,317.7,27.6,10,15,2023-05-24T04:49:12,2023-05-24T18:23:41,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-25,40,30,35.5,38.7,29.4,34.2,10.9,24.8,0,0,0,,0,0,27.4,25.8,17,1005.8,28.2,9.2,317.1,27.3,10,38,2023-05-25T04:48:52,2023-05-25T18:24:12,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-26,40.1,28,34.3,39.1,27.4,33.1,11.3,25.9,0,0,0,,0,0,27.7,22.2,3.9,1005.7,15.4,9.6,317.8,27.5,10,30,2023-05-26T04:48:33,2023-05-26T18:24:43,0.22,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-27,41,29,34.7,40.1,29.1,34,13.2,28.8,0,0,0,,0,0,33.5,24.2,9.5,1005.8,9.5,9.7,315.5,27.3,10,38,2023-05-27T04:48:16,2023-05-27T18:25:14,0.25,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-28,42,27.1,35.3,39.7,27,33.6,9.1,23.1,0,0,0,,0,0,33.5,23.9,340.7,1004.6,2.2,8.4,324.3,28.1,10,15,2023-05-28T04:47:59,2023-05-28T18:25:44,0.28,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-29,41.9,28,34.6,39.8,27,32.9,8.6,21.6,0,0,0,,0,0,36.4,27.8,314.3,1004.5,4.4,9,325.1,28.2,10,15,2023-05-29T04:47:44,2023-05-29T18:26:14,0.31,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-30,41,30,35.8,40.1,28.8,34.4,10.6,22.2,0,0,0,,0,0,51.5,42.3,340.2,1005.2,29.5,9.4,295,25.5,10,15,2023-05-30T04:47:30,2023-05-30T18:26:43,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-05-31,39.9,31,35,40.3,30.4,34.5,14.2,29.2,0,0,0,,0,0,58.3,35,338.2,1005.6,6,5.9,257.7,22.3,9,30,2023-05-31T04:47:18,2023-05-31T18:27:12,0.38,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-01,39.9,28,34.4,38.4,27.9,33.5,12.6,28,0,0,0,,0,0,41.8,36.9,341.9,1006,33.9,9.9,322,27.8,10,8,2023-06-01T04:47:06,2023-06-01T18:27:41,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-02,40.9,30,34.8,38.4,28.3,33.2,8.6,22.6,0,0,0,,0,0,58.7,46.2,332.3,1005.7,48.4,9.5,313.1,27.1,9,10,2023-06-02T04:46:56,2023-06-02T18:28:09,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-03,41.9,28.1,35,39.8,26.9,33,6.5,17.7,0,0,0,,0,0,64.8,53.1,334.1,1004.2,15.5,6.7,332.8,28.7,10,15,2023-06-03T04:46:47,2023-06-03T18:28:37,0.47,Clear,Clear conditions throughout the day.,wind,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-04,41.9,29,34.9,39.5,27.8,33,7.6,19.9,0,0,0,,0,0,46.1,29.6,327.6,1002.9,0,7.2,335.3,28.8,10,15,2023-06-04T04:46:40,2023-06-04T18:29:04,0.5,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-05,41,28,34,41.5,27.2,34.6,14.3,34.2,0,0,0,,0,0,24.8,31.4,9.9,1002.6,5.2,7.7,331.5,28.8,10,30,2023-06-05T04:46:34,2023-06-05T18:29:30,0.54,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-06,40,26,33.2,44.4,26,35.8,19.4,51.9,0,0,0,,0,0,24.1,22.2,23.1,1003.7,9.8,8.7,329,28.2,10,30,2023-06-06T04:46:28,2023-06-06T18:29:56,0.58,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-07,43,28,35.2,40.5,27.8,33.6,9.8,23.8,0,0,0,,0,0,32,29.5,335.2,1002.9,5.2,10,323.4,27.9,10,38,2023-06-07T04:46:25,2023-06-07T18:30:22,0.61,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-08,46,29,36.3,46,28.4,36.6,14,31,0,0,0,,0,0,25.2,25.5,213.9,1001.3,0.1,9.5,325.7,28,10,38,2023-06-08T04:46:22,2023-06-08T18:30:46,0.65,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-09,43.9,28.1,36.7,43.9,31.1,36.8,11.4,29.6,0,0,0,,0,0,35.6,31.5,350.1,1000.2,0,8.7,337.9,29.1,10,30,2023-06-09T04:46:21,2023-06-09T18:31:10,0.69,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-10,43.9,28,36.1,43.9,27.1,34.2,6.6,18.1,0,0,0,,0,0,37.4,35.2,328.5,999.3,0.8,10,334.9,28.9,10,15,2023-06-10T04:46:20,2023-06-10T18:31:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-11,44,28,37.3,44,26.8,35.7,5.7,15.4,0,0,0,,0,0,28.1,22.3,343.5,998.4,0,9.8,327.3,28.3,10,30,2023-06-11T04:46:21,2023-06-11T18:31:56,0.76,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-12,47,30,38.4,47,30,37.5,8.7,21.1,0,0,0,,0,0,31.7,18.5,324.9,996.9,1.2,9.4,329.4,28.6,10,30,2023-06-12T04:46:24,2023-06-12T18:32:18,0.79,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-13,46,31,38.6,46,29.5,37.1,6.6,16.2,0,0,0,,0,0,32.8,23.9,1.1,997.3,18.9,9.8,326.4,28.3,10,30,2023-06-13T04:46:27,2023-06-13T18:32:39,0.83,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-14,42,32,37.9,39.8,31.1,35.9,8.3,18,0,0,0,,0,0,72.4,55,334.2,999,9,8.8,329.9,28.5,10,10,2023-06-14T04:46:32,2023-06-14T18:32:59,0.86,Clear,Clear conditions throughout the day.,wind,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-15,43.9,33.9,38,43.9,32.2,36.9,10.7,20.3,0,0,0,,0,0,74.2,55,338.3,997.8,11.7,7.7,329.9,28.6,10,10,2023-06-15T04:46:37,2023-06-15T18:33:18,0.9,Clear,Clear conditions throughout the day.,wind,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-16,43.9,31,37.3,43.9,29.4,35.3,7.3,17.2,0,0,0,,0,0,40.3,36.9,325.7,997.2,18.6,9.7,331.5,28.7,10,10,2023-06-16T04:46:44,2023-06-16T18:33:37,0.94,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-17,41,29,35.2,38.8,27.8,33.4,8.8,21.1,0,0,0,,0,0,50,40.4,333.6,998.8,4.8,9.7,332.5,28.9,10,10,2023-06-17T04:46:52,2023-06-17T18:33:54,0.97,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-18,42.9,30,35.1,40,28.4,33.5,9,22.6,0,0,0,,0,0,37.4,34.9,337.9,999.4,25.4,9.8,335.7,29,10,10,2023-06-18T04:47:01,2023-06-18T18:34:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-19,40,27.1,34.1,38.8,27.3,33.2,12.2,28.1,0,0,0,,0,0,59.4,44.2,351.6,999.6,0.7,9.6,332.7,28.6,10,10,2023-06-19T04:47:11,2023-06-19T18:34:26,0.04,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-20,40,28,34.7,39.8,27.4,33.5,10.3,23.1,0,0,0,,0,0,66.6,47.9,345.2,999.2,5.7,10,333,28.9,10,10,2023-06-20T04:47:22,2023-06-20T18:34:41,0.07,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-21,40.9,29,35.3,39.4,27.7,33.9,10.4,23.2,0,0,0,,0,0,51.1,47.9,342.4,999.5,11.2,9.9,333.9,28.7,10,5,2023-06-21T04:47:34,2023-06-21T18:34:54,0.1,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-22,40.9,28.1,36,39.1,27.9,34.4,9.6,21.7,0,0,0,,0,0,50.8,35.1,345.2,999.6,4.8,10,332.3,28.7,10,10,2023-06-22T04:47:47,2023-06-22T18:35:07,0.14,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-23,43,31,36.9,40.5,29.1,34.7,6.2,15.8,0,0,0,,0,0,38.2,36.9,337.6,999.6,1.2,10,330.9,28.6,10,10,2023-06-23T04:48:01,2023-06-23T18:35:18,0.17,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-24,45.9,31.1,39.4,45.9,29.1,37.3,1.3,10.3,0,0,0,,0,0,33.8,29.5,339.5,998,2.9,10.1,331.5,28.5,10,10,2023-06-24T04:48:15,2023-06-24T18:35:29,0.2,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
"الظهران, السعودية",2023-06-25,44.9,32,38.2,44.9,29.9,35.9,2.9,11.6,0,0,0,,0,0,50,37.1,340.8,996.7,0.5,10,332,28.7,10,10,2023-06-25T04:48:31,2023-06-25T18:35:38,0.23,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
