name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"الدمام, السعودية",2023-06-08,45.9,28.5,36.4,45.9,27.9,36.6,13.1,29.1,0,0,0,,0,0,26.3,21.2,291.3,1001.7,0.9,9.6,329.1,28.5,10,10,2023-06-08T04:46:16,2023-06-08T18:31:13,0.65,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-09,43.8,28.6,36.6,43.8,29.1,36.2,10.7,27.9,0,0,0,,0,0,32,30.6,340.9,1000.4,0,9.2,340.8,29.4,10,10,2023-06-09T04:46:15,2023-06-09T18:31:37,0.69,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-10,43.8,28.2,36,43.8,27.1,34.2,7.1,18.5,0,0,0,,0,0,37.8,34.5,329.4,999.6,0.8,10.1,336.8,29.1,10,10,2023-06-10T04:46:14,2023-06-10T18:32:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-11,44.7,28.2,37.4,44.7,27.1,36.1,6.6,16.1,0,0,0,,0,0,26.3,21.3,343.4,998.7,0,9.9,330,28.6,10,10,2023-06-11T04:46:15,2023-06-11T18:32:23,0.76,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-12,47.2,29.8,38.6,47.2,29.5,37.7,8.3,19.6,0,0,0,,0,0,31.7,20.5,327.2,997.1,1.1,9.7,333,28.8,10,10,2023-06-12T04:46:17,2023-06-12T18:32:45,0.79,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-13,46.1,30.8,38.6,46.1,29.5,37.4,7.9,17.6,0,0,0,,0,0,34.6,22,352.9,997.5,27.7,9.9,329.7,28.6,10,10,2023-06-13T04:46:21,2023-06-13T18:33:06,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-14,41.8,32.1,37.7,39.5,31.4,35.9,8.8,18.8,0,0,0,,0,0,72.4,50.3,329.4,999.1,9.5,8.7,334,28.8,10,10,2023-06-14T04:46:25,2023-06-14T18:33:26,0.86,Clear,Clear conditions throughout the day.,wind,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-15,43.7,33.3,37.7,43.7,31.6,36.5,10.6,20.6,0,0,0,,0,0,74.2,50.8,333.3,998.1,23,7.8,332.5,28.6,10,10,2023-06-15T04:46:31,2023-06-15T18:33:46,0.9,Partially cloudy,Partly cloudy throughout the day.,wind,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-16,43.8,31.1,37,43.8,29.6,35.1,8,18.5,0,0,0,,0,0,36.4,35.7,325.2,997.5,18.4,9.8,334.5,28.9,10,10,2023-06-16T04:46:37,2023-06-16T18:34:04,0.94,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-17,41.2,29.1,35.1,38.7,27.8,33.3,9,21.5,0,0,0,,0,0,48.2,36.9,334,999.3,6.8,9.8,335.8,29,10,10,2023-06-17T04:46:45,2023-06-17T18:34:21,0.97,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-18,42.8,29.5,35.1,39.6,28.1,33.4,8.8,22.6,0,0,0,,0,0,42.5,30.4,331.2,999.7,20.4,9.8,339.4,29.5,10,10,2023-06-18T04:46:54,2023-06-18T18:34:38,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-19,40.2,27.8,34.2,39.4,27.6,33.2,12,27.3,0,0,0,,0,0,59.4,40.1,352.9,1000.1,0.4,9.8,337,29.3,10,10,2023-06-19T04:47:04,2023-06-19T18:34:54,0.04,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-20,40.5,28.2,34.6,39.3,27.3,33.2,9.7,22.5,0,0,0,,0,0,66.6,45.2,348.2,999.7,2.7,9.9,336.9,29.2,10,10,2023-06-20T04:47:15,2023-06-20T18:35:08,0.07,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-21,40.8,28.8,35,38.8,27.6,33.5,9.8,22.7,0,0,0,,0,0,51.1,44.8,342.4,1000,10.9,9.7,336.6,29.3,10,10,2023-06-21T04:47:27,2023-06-21T18:35:22,0.1,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-22,40.8,28.5,35.7,39.1,28.1,34.2,9.9,22.3,0,0,0,,0,0,50.4,32.9,346.5,1000.1,6.4,10.1,335.6,29.1,10,10,2023-06-22T04:47:40,2023-06-22T18:35:34,0.14,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-23,43.1,30.4,36.8,40.4,28.8,34.5,5.7,15.5,0,0,0,,0,0,36.7,36,341,1000,0.2,10.1,334.3,28.8,10,10,2023-06-23T04:47:54,2023-06-23T18:35:46,0.17,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-24,46,31.5,39,46,29.5,36.9,1.2,10.3,0,0,0,,0,0,33.1,28.9,340.4,998.4,2.2,10.2,334.8,28.8,10,10,2023-06-24T04:48:09,2023-06-24T18:35:56,0.2,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-25,44.8,32.2,38,44.8,30,35.7,3,11.8,0,0,0,,0,0,50,37.6,342.3,997,0.4,10.1,335.2,28.9,10,10,2023-06-25T04:48:25,2023-06-25T18:36:05,0.23,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-26,43.8,30.2,36.6,43.8,28.3,34.6,5.5,17.2,0,0,0,,0,0,40,33.9,333.9,996.2,9.2,8.8,341.6,29.5,10,10,2023-06-26T04:48:41,2023-06-26T18:36:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-27,40.8,29.1,35.4,41.2,28.3,35.2,13.2,28.3,0,0,0,,0,0,38.9,23.3,15.8,997,8.5,9.6,336.6,29.1,10,10,2023-06-27T04:48:59,2023-06-27T18:36:20,0.3,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-28,43.8,28.1,35.6,43.8,27.2,33.8,6.2,20.3,0,0,0,,0,0,39.6,32.5,347.3,999.8,37.3,10,341.3,29.4,10,10,2023-06-28T04:49:17,2023-06-28T18:36:26,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-29,43.1,27.2,35.7,40,26.5,33.3,4.2,16.1,0,0,0,,0,0,37.1,33.2,342.2,999.4,17.2,10,341,29.4,10,10,2023-06-29T04:49:37,2023-06-29T18:36:31,0.37,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-06-30,44.8,28.6,36.4,44.8,27.1,34.4,2.8,13.2,0,0,0,,0,0,38.2,33.7,330.1,997.9,11.7,9.9,339.6,29.4,10,10,2023-06-30T04:49:57,2023-06-30T18:36:34,0.4,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-01,43.8,29.2,36.9,43.8,27.6,34.4,3.2,13,0,0,0,,0,0,31,30.9,348.3,997.9,3.2,10.1,334.7,28.8,10,10,2023-07-01T04:50:17,2023-07-01T18:36:36,0.43,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-02,43.4,29.2,36.8,43.4,27.6,34.6,5.6,15.3,0,0,0,,0,0,48.2,33.3,339.3,999.3,1.4,9.9,334,28.6,10,10,2023-07-02T04:50:39,2023-07-02T18:36:37,0.46,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-03,44.7,29.2,37.5,44.7,27.8,35.5,5.2,15.3,0,0,0,,0,0,62.3,43.9,343.9,999.3,1.3,8.7,340.8,29.2,10,10,2023-07-03T04:51:01,2023-07-03T18:36:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-04,43.1,33.1,37.8,40,30.8,36.1,8.6,19.6,0,0,0,,0,0,58.3,40.5,348.4,998.1,8.5,10.1,335.3,28.8,10,10,2023-07-04T04:51:24,2023-07-04T18:36:36,0.53,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-05,44.7,31.5,37.7,44.7,29.3,35.6,2.6,12.1,0,0,0,,0,0,50.4,29.6,331.3,995.4,20.5,10,334.1,28.8,10,10,2023-07-05T04:51:48,2023-07-05T18:36:33,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-06,45,30.1,37,45,28.3,36,7.6,19.2,0,0,0,,0,0,46.1,29,353.3,995,25.8,9.8,330.8,28.4,10,10,2023-07-06T04:52:12,2023-07-06T18:36:29,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-07,44.8,30.2,36.8,47.7,29,38.4,12.7,31.1,0,0,0,,0,0,24.1,17.5,45.3,996.6,40.3,10,330.3,28.4,10,10,2023-07-07T04:52:36,2023-07-07T18:36:23,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-08,44.4,29.1,36.7,44.4,32.5,38.9,17.1,38.4,0,0,0,,0,0,21.6,16.4,36.7,997,41.8,9.8,331.2,28.4,10,10,2023-07-08T04:53:02,2023-07-08T18:36:17,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-09,43.1,31.1,37.1,43.9,30.4,37.7,15.3,30.7,0,0,0,,0,0,25.6,18.8,6.5,996.6,1.7,9.5,331.3,28.5,10,10,2023-07-09T04:53:27,2023-07-09T18:36:09,0.71,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-10,44.7,28.8,36.5,45.4,29.3,38.7,17.9,37.4,0,0,0,,0,0,22,18.3,31.5,997,0.6,9.6,329.7,28.4,10,15,2023-07-10T04:53:53,2023-07-10T18:36:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-11,45.5,28.8,36.7,45.5,32.7,39.2,17,40.4,0,0,0,,0,0,21.6,19.6,22.4,998.7,0,9.6,326.8,28.3,10,10,2023-07-11T04:54:20,2023-07-11T18:35:49,0.78,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-12,45.8,31.1,39,45.8,30.6,37.8,8.3,18.2,0,0,0,,0,0,60.1,38.3,336.3,999.7,7.3,9.6,327.9,28.2,10,10,2023-07-12T04:54:47,2023-07-12T18:35:37,0.81,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-13,43.7,32.8,38.8,43.7,31.6,36.9,8,16.2,0,0,0,,0,0,61.6,40.2,342.6,998.1,27.3,8.6,330.7,28.6,10,10,2023-07-13T04:55:15,2023-07-13T18:35:24,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-14,42.1,30.2,35.9,47.5,28.5,38.5,13.6,32.5,0,0,0,,0,0,41.4,25.8,5.1,997,4.2,10,328.8,28.4,10,15,2023-07-14T04:55:43,2023-07-14T18:35:09,0.88,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-15,41.3,29.8,34.9,53.9,41.1,46.5,26.8,67,0,0,0,,0,0,16.6,29.1,60.1,997.6,0.1,6.6,323.1,27.7,10,15,2023-07-15T04:56:11,2023-07-15T18:34:54,0.92,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-16,45.3,30.1,36.6,49.8,34.2,42.9,21.2,49.7,0,0,0,,0,0,19.4,17.5,23.5,997.6,0.3,7.2,325.9,28.1,10,15,2023-07-16T04:56:40,2023-07-16T18:34:37,0.95,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-17,47.8,30.8,39.1,47.8,30.2,38.4,5.2,18.7,0,0,0,,0,0,41.4,33.9,336.6,997,0.6,10,332.7,28.8,10,10,2023-07-17T04:57:08,2023-07-17T18:34:18,0,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-18,48.8,30.5,38.8,48.8,28.5,38.1,3.6,15.4,0,0,0,,0,0,30.2,24,350.7,995.8,0.5,10.1,330.5,28.6,10,10,2023-07-18T04:57:37,2023-07-18T18:33:58,0.02,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-19,47.1,29.9,38.5,47.1,28.8,37.6,8.3,19.8,0,0,0,,0,0,24.8,22.1,354.9,995.8,3.1,10.1,330.9,28.6,10,10,2023-07-19T04:58:07,2023-07-19T18:33:37,0.05,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-20,46.8,31.2,38.9,46.8,29.1,37.1,1.6,10.9,0,0,0,,0,0,48.2,32.7,331.6,996.2,29.4,10.1,331.6,28.6,10,10,2023-07-20T04:58:36,2023-07-20T18:33:15,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-21,46.1,30.1,38.1,46.1,28.2,37,5.1,14.8,0,0,0,,0,0,35.3,26.4,347.9,997.1,58.8,10.1,317.6,27.6,10,10,2023-07-21T04:59:06,2023-07-21T18:32:51,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-22,45.4,31.2,38.1,45.4,29.9,37,9.8,19.5,0,0,0,,0,0,48.2,33.7,346.2,998.3,29.7,9.9,322,27.9,10,10,2023-07-22T04:59:36,2023-07-22T18:32:27,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-23,46.7,32.2,38.5,46.7,30.2,37,4.9,14.2,0,0,0,,0,0,43.2,26.5,340.7,997.9,27.4,9.8,326.4,28.1,10,10,2023-07-23T05:00:06,2023-07-23T18:32:00,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-24,46.7,30.5,38.6,46.7,28.7,36.9,4.7,14.4,0,0,0,,0,0,30.6,24.7,341.9,995.7,62.8,9.9,323.5,27.9,10,10,2023-07-24T05:00:36,2023-07-24T18:31:33,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-25,46.5,32.4,38.6,46.5,30.1,39.1,8.5,20.6,0,0,0,,0,0,50,22.6,25.3,995.3,73.5,10,306.4,26.4,10,10,2023-07-25T05:01:06,2023-07-25T18:31:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-26,41.6,28.5,35.2,52.1,33.3,43.8,24.7,58.3,0,0,0,,0,0,19.8,19,69.1,997.8,15.2,9.4,318,27.4,10,10,2023-07-26T05:01:37,2023-07-26T18:30:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-27,45.5,29.7,36.9,48,34.6,42.3,19.9,47.3,0,0,0,,0,0,24.1,22,25.1,998.6,18.4,8.8,319.3,27.5,10,10,2023-07-27T05:02:07,2023-07-27T18:30:03,0.32,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-28,46.2,30.9,37.7,46.2,30.2,37.7,11.9,25.8,0,0,0,,0,0,28.4,20.9,20.3,997.9,29.2,10,319.4,27.5,10,10,2023-07-28T05:02:38,2023-07-28T18:29:31,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-29,46.2,31.2,38.3,46.2,29.4,38.5,10.3,23.6,0,0,0,,0,0,27,21.8,348.3,996.5,3.2,10,321.8,27.9,10,10,2023-07-29T05:03:08,2023-07-29T18:28:57,0.39,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-30,47.5,28.9,38,47.5,31.6,39.5,12.9,32.8,0,0,0,,0,0,29.2,21.4,352.5,997.1,3.4,10,324.5,27.9,10,10,2023-07-30T05:03:38,2023-07-30T18:28:22,0.42,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-07-31,47.6,29.8,38.6,47.6,30.6,38.6,10.5,25.3,0,0,0,,0,0,34.6,20.4,303.8,997,8.5,10.1,324.5,27.8,10,10,2023-07-31T05:04:09,2023-07-31T18:27:46,0.45,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-01,47.8,29.9,38.9,47.8,28.8,38.1,7.9,19.3,0,0,0,,0,0,36,18.2,315.3,996,3,10.1,324.3,27.9,10,10,2023-08-01T05:04:39,2023-08-01T18:27:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-02,44.7,31.2,38.2,44.7,29.4,37.7,12.4,22.9,0,0,0,,0,0,26.3,18.7,13.3,995.5,6.7,9.9,316.8,27.5,10,10,2023-08-02T05:05:09,2023-08-02T18:26:31,0.52,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-03,46.7,32,39.2,46.7,31.4,39.1,13,23.9,0,0,0,,0,0,43.2,27.4,4.1,995.8,5,9.9,317.4,27.5,10,10,2023-08-03T05:05:40,2023-08-03T18:25:51,0.55,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-04,46.8,33.2,39.5,46.8,31.6,38.6,8.9,17.9,0,0,0,,0,0,58.3,35.5,352.1,996.8,1.9,9.4,324.1,28,10,10,2023-08-04T05:06:10,2023-08-04T18:25:11,0.59,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-05,44.1,29.2,36.7,54.7,27.7,39.3,14.9,31.2,0,0,0,,0,0,41.4,28.7,5.5,998,19.2,10,313.9,26.8,10,30,2023-08-05T05:06:40,2023-08-05T18:24:29,0.62,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-06,41.5,31.1,36.7,53.3,38.6,47.2,25.3,57,0,0,0,,0,0,16.9,22.5,28.9,999.3,3.1,7.7,300,25.8,9,38,2023-08-06T05:07:10,2023-08-06T18:23:46,0.66,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-07,47,31.8,39.1,47,31.8,39.3,11.8,24.5,0,0,0,,0,0,31,26.4,339.7,997.3,12.2,9.9,315.3,27.1,10,10,2023-08-07T05:07:40,2023-08-07T18:23:02,0.69,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-08,45.2,31.8,38.2,45.2,30.4,37.9,11.9,23.9,0,0,0,,0,0,32.4,25.8,345.2,996.4,3.1,10.1,313.1,26.8,10,10,2023-08-08T05:08:09,2023-08-08T18:22:18,0.75,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-09,46.7,30.2,37.5,46.7,30.5,38.4,15.1,31,0,0,0,,0,0,24.1,19.7,310.5,998.7,0.3,10.1,315.8,27.2,10,10,2023-08-09T05:08:39,2023-08-09T18:21:32,0.76,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-10,42.5,30.8,36.5,45.7,36.1,40,20.2,41.6,0,0,0,,0,0,22,25.7,79.9,1000.3,1.4,9.4,305.7,26.6,10,30,2023-08-10T05:09:08,2023-08-10T18:20:45,0.79,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-11,43.5,31.7,36.3,50.5,40.9,46.1,25.8,57.7,0,0,0,,0,0,17.6,22.8,84.9,1000.9,6.9,8.9,305.1,26.4,10,30,2023-08-11T05:09:37,2023-08-11T18:19:57,0.83,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-12,43.9,32.1,37.9,53.6,39.5,45.5,23.7,47.5,0,0,0,,0,0,19.8,17,108.1,1001,0,4,299,25.9,9,100,2023-08-12T05:10:06,2023-08-12T18:19:08,0.86,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-13,44.8,33.7,38.7,50.7,36.8,43.1,21.5,38.7,0,0,0,,0,0,18.4,21.3,99.7,1000.2,0,8.3,302.7,26.2,9,60,2023-08-13T05:10:35,2023-08-13T18:18:18,0.9,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-14,44.2,31.2,37.6,46.8,33.8,42.1,21.1,41.2,0,0,0,,0,0,27.7,20.8,70.8,999.7,0.8,8.7,307,26.7,10,10,2023-08-14T05:11:04,2023-08-14T18:17:28,0.93,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-15,43.8,31.8,37.2,51.5,42.3,45.3,23.8,50.7,0,0,0,,0,0,22.7,22.8,82.2,999.4,6.3,8.2,305.9,26.6,10,30,2023-08-15T05:11:33,2023-08-15T18:16:36,0.96,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-16,43.2,31.8,36.5,57.1,39.6,47.1,25.5,57.2,0,0,0,,0,0,23.4,23.4,85.9,999.4,11.2,8.4,275.2,23.8,9,30,2023-08-16T05:12:01,2023-08-16T18:15:44,0,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-17,43.3,32.8,37.9,54.7,44.2,49.2,25.6,53.3,0,0,0,,0,0,39.2,30.4,103.2,1001,26.3,7.8,185.2,16.1,9,100,2023-08-17T05:12:29,2023-08-17T18:14:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-18,43.2,33.7,37.9,50.2,40.8,46.2,23.5,47.5,0,0,0,,0,0,28.1,17.9,128.2,1001.8,9.5,8,297.5,25.7,9,25,2023-08-18T05:12:57,2023-08-18T18:13:56,0.07,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-19,43.8,32.8,37.6,49.7,41.3,44,21.6,45.4,0,0,0,,0,0,23.8,22.6,127.4,1001.3,0.3,9.8,297.3,25.7,9,30,2023-08-19T05:13:25,2023-08-19T18:13:01,0.1,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-20,42.8,33,36.7,49.4,39.9,44.6,23.8,50.5,0,0,0,,0,0,29.2,23.2,117.6,1001.1,0.4,9.1,294.3,25.7,9,60,2023-08-20T05:13:53,2023-08-20T18:12:06,0.14,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-21,39.9,31.5,35.4,56.3,43.2,48.2,27.2,64.7,0,0,0,,0,0,18.4,23.3,98.3,1001.6,0.2,6.5,293.7,25.5,9,75,2023-08-21T05:14:20,2023-08-21T18:11:09,0.17,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-22,44.4,30.1,36.1,56.1,40.8,47.7,26.6,62.3,0,0,0,,0,0,21.2,20.9,57.9,1002,0,5.6,295.3,25.7,9,75,2023-08-22T05:14:47,2023-08-22T18:10:12,0.2,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-23,46.1,30.2,38,46.9,35.4,42,19.5,41.5,0,0,0,,0,0,26.6,21.6,335.3,1001.1,0.2,8.1,298.2,25.8,9,15,2023-08-23T05:15:14,2023-08-23T18:09:14,0.24,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
"الدمام, السعودية",2023-08-24,49.7,31.8,39.3,49.7,31.7,39.7,12.5,25.2,0,0,0,,0,0,38.2,31.2,334.7,997.9,18.2,9.5,298.7,26,10,10,2023-08-24T05:15:41,2023-08-24T18:08:15,0.25,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,40415099999"
